OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME,Year,Month,Hour,ALCOHOL_RELATED
3476424,T20190001227,ABS to receive accident,Finished,21/1/2019,13.03.00,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,70 km/hr,No,343106,145.14745,-37.64942,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2513011.001,2427923.852,3,3,0,3,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,NILLUMBIK,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,13,0
3476425,T20190001234,ABS to receive accident,Finished,21/1/2019,13.01.00,No,Vehicle overturned (no collision),Sunday,OFF CARRIAGEWAY TO LEFT,No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,341550,145.55523,-38.26887,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2548592.782,2359036.978,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,13,0
3476426,T20190001235,ABS to receive accident,Finished,3/1/2019,14.23.00,No,No collision and no object struck,Wednesday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,341503,145.11621,-37.86844,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2510225.176,2403619.772,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,14,0
3476427,T20190001237,ABS to receive accident,Finished,20/1/2019,08.30.00,Yes,Collision with vehicle,Sunday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,No,Multiple intersection,Other injury accident,60 km/hr,No,44520,145.10326,-37.587,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2509119.145,2434857.09,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WHITTLESEA,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,08,0
3476428,T20190001241,ABS to receive accident,Finished,21/1/2019,15.00.00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,49957,144.37084,-38.15016,Intersection,GEELONG,SOUTH WESTERN REGION,2444849.559,2372174.107,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,15,0
3476429,T20190001246,ABS to receive accident,Finished,21/1/2019,15.20.00,No,Struck Pedestrian,Monday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,No,341476,144.89992,-37.73778,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2491179.385,2418123.388,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,15,0
3476430,T20190001248,ABS to receive accident,Finished,21/1/2019,16.40.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,Not known,No,341478,144.87122,-37.71881,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2488646.669,2420225.624,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,1,16,0
3476431,T20190001800,ABS to receive accident,Finished,30/1/2019,11.50.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,70 km/hr,No,342444,145.0729,-37.88501,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2506412.462,2401784.365,2,1,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undiv,Metro,2019,1,11,0
3476432,T20190001801,ABS to receive accident,Finished,30/1/2019,11.30.00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,45877,145.05021,-37.75272,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2504424.617,2416468.367,3,1,0,0,1,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,BANYULE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro,2019,1,11,0
3476433,T20190001802,ABS to receive accident,Finished,26/1/2019,17.00.00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,70 km/hr,No,57515,144.99224,-37.85779,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2499317.036,2404808.439,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro,2019,1,17,0
3476434,T20190001805,ABS to receive accident,Finished,30/1/2019,15.09.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,39362,145.13955,-37.81486,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2512287.245,2409563.703,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,15,0
3476435,T20190001806,ABS to receive accident,Finished,30/1/2019,08.50.00,No,Collision with a fixed object,Wednesday,OFF END OF ROAD/T-INTERSECTION.,No,Day,Yes,T intersection,Serious injury accident,100 km/hr,No,342145,143.5255,-35.7219,Intersection,GANNAWARRA,NORTHERN REGION,2366580.878,2640781.845,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,GANNAWARRA,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,08,0
3476436,T20190001811,ABS to receive accident,Finished,30/1/2019,16.15.00,No,Struck Pedestrian,Wednesday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Day,Yes,Not at intersection,Other injury accident,Other speed limit,No,342225,145.22589,-37.81576,Off Road,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2519888.786,2409449.352,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,,,,,Metro,2019,1,16,0
3476437,T20190001813,ABS to receive accident,Finished,29/1/2019,19.00.00,Yes,Collision with vehicle,Monday,LANE CHANGE LEFT (NOT OVERTAKING),No,Dusk/Dawn,No,Not at intersection,Other injury accident,50 km/hr,No,36004,144.97344,-37.74583,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2497659.736,2417234.398,3,1,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MORELAND,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,1,19,0
3476438,T20190001814,ABS to receive accident,Finished,30/1/2019,14.50.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,100 km/hr,No,341865,144.79457,-37.84036,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2481918.089,2406722.996,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,1,14,0
3476439,T20190001815,ABS to receive accident,Finished,26/1/2019,10.30.00,No,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Not at intersection,Other injury accident,Not known,No,341856,146.33519,-36.84608,Non-Intersection,WANGARATTA,NORTH EASTERN REGION,2619065.38,2516244.473,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,WANGARATTA,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,10,0
3476440,T20190001819,ABS to receive accident,Finished,30/1/2019,17.57.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,341840,144.91824,-37.77196,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2492797.508,2414331.516,5,2,0,0,2,3,2,3,0,1,4,0,0,0,0,0,0,0,0,3,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,1,17,0
3476441,T20190001820,ABS to receive accident,Finished,30/1/2019,17.15.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,70 km/hr,No,44230,145.02878,-37.62303,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2502540.887,2430863.208,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,"RURAL_VICTORIA,MELB_URBAN",WHITTLESEA,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,1,17,0
3476442,T20190001821,ABS to receive accident,Finished,30/1/2019,17.40.00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,342014,143.57857,-38.39665,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,2375814.169,2344066.044,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,COLAC OTWAY,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,1,17,0
3476443,T20190001822,ABS to receive accident,Finished,30/1/2019,17.30.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,38053,145.02244,-37.74353,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2501977.929,2417489.681,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro,2019,1,17,0
3476444,T20190002438,ABS to receive accident,Finished,8/2/2019,12.12.00,No,Collision with vehicle,Friday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,44357,144.66623,-37.90383,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2470646.524,2399647.245,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,2,12,0
3476445,T20190002439,ABS to receive accident,Finished,8/2/2019,10.25.00,No,Collision with vehicle,Thursday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,342260,145.20354,-37.95154,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517888.911,2394384.008,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,MELB_URBAN,MELB_URBAN,DANDENONG,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Divided,Div,Metro,2019,2,10,0
3476446,T20190002443,ABS to receive accident,Finished,8/2/2019,12.10.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,342109,144.21072,-38.37881,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,2431024.694,2346688.137,6,3,0,0,3,3,4,2,0,2,4,0,0,0,0,0,0,0,0,1,No,0,4,0,3,0,0,RURAL_VICTORIA,RURAL_VICTORIA,SURF COAST,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country,2019,2,12,0
3476447,T20190002444,ABS to receive accident,Finished,8/2/2019,12.40.00,No,Collision with vehicle,Friday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,342628,145.07877,-37.86331,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2506930.892,2404192.695,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,2,12,0
3476448,T20190002445,ABS to receive accident,Finished,8/2/2019,08.25.00,No,Collision with vehicle,Friday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Day,No,Not at intersection,Other injury accident,50 km/hr,No,308630,145.01021,-37.84033,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2500898.748,2406746.838,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undiv,Metro,2019,2,08,0
3476449,T20190002447,ABS to receive accident,Finished,8/2/2019,10.10.00,No,Collision with vehicle,Friday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,No,342211,145.08695,-38.23793,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2507613.34,2362609.318,5,2,0,1,1,3,2,3,0,3,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,2,10,0
3476450,T20190002450,ABS to receive accident,Finished,8/2/2019,14.45.00,No,Collision with vehicle,Friday,LANE CHANGE LEFT (NOT OVERTAKING),No,Day,Yes,T intersection,Other injury accident,100 km/hr,No,73844,145.06538,-38.40666,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2505711.746,2343879.113,4,2,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Metro,2019,2,14,0
3476451,T20190002453,ABS to receive accident,Finished,8/2/2019,14.45.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,342075,145.31061,-38.00781,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527278.572,2388112.98,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Metro,2019,2,14,0
3476452,T20190002459,ABS to receive accident,Finished,8/2/2019,19.25.00,Yes,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,35656,145.04493,-38.22965,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2503934.456,2363531.754,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,B,"B,C",Arterial Highway,"Arterial Highway,Arterial Other",Divided,"Div,Undiv",Metro,2019,2,19,0
3476453,T20190002461,ABS to receive accident,Finished,8/2/2019,18.50.00,Yes,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,44669,145.07343,-37.74132,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2506471.93,2417732.719,4,1,0,0,1,3,3,1,0,0,4,0,0,0,0,0,0,0,0,2,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,BANYULE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undiv,Metro,2019,2,18,0
3476454,T20190002463,ABS to receive accident,Finished,8/2/2019,15.20.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,342042,145.17537,-37.82182,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2515439.371,2408786.788,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Divided,Div,Metro,2019,2,15,0
3476455,T20190002465,ABS to receive accident,Finished,8/2/2019,14.10.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,343186,144.703,-37.87957,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2473872.462,2402349.991,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Metro,2019,2,14,0
3476456,T20190002466,ABS to receive accident,Finished,8/2/2019,16.48.00,No,Collision with vehicle,Thursday,RIGHT THROUGH,No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,342525,144.95922,-37.68966,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2496403.36,2423467.507,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Div,Metro,2019,2,16,0
3476457,T20190003052,ABS to receive accident,Finished,16/2/2019,12.26.00,No,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,50 km/hr,No,51642,144.2828,-36.76346,Intersection,BENDIGO,NORTHERN REGION,2435973.007,2526005.309,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO,NORTHERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country,2019,2,12,0
3476458,T20190003056,ABS to receive accident,Finished,7/2/2019,15.00.00,No,Fall from or in moving vehicle,Thursday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,No,Not at intersection,Other injury accident,60 km/hr,No,342316,144.93853,-37.78525,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2494585.788,2412858.174,2,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,2,15,0
3476459,T20190003057,ABS to receive accident,Finished,17/2/2019,12.05.00,No,Collision with vehicle,,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,37131,145.27905,-38.08258,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2524482.38,2379822.204,3,1,0,0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Metro,2019,2,12,0
3476460,T20190003062,ABS to receive accident,Finished,17/2/2019,12.15.00,No,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,40 km/hr,Yes,342528,144.1252,-37.29866,Non-Intersection,HEPBURN,WESTERN REGION,2422450.273,2466503.345,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,HEPBURN,WESTERN REGION,,,Local Road,Local Road,Undivided,Undiv,Country,2019,2,12,0
3476461,T20190003065,ABS to receive accident,Finished,16/2/2019,20.07.00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,60 km/hr,No,44587,143.84744,-37.56092,Intersection,BALLARAT,WESTERN REGION,2398180.086,2437139.33,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT,WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,"Div,Undiv",Country,2019,2,20,0
3476462,T20190003067,ABS to receive accident,Finished,16/2/2019,12.30.00,No,Vehicle overturned (no collision),Friday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Unk.,No,Not at intersection,Other injury accident,Not known,No,342848,145.31535,-37.56222,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2527859.302,2437565.851,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,NILLUMBIK,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,2,12,0
3476463,T20190003075,ABS to receive accident,Finished,17/2/2019,08.55.00,No,Collision with vehicle,,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,No,T intersection,Other injury accident,60 km/hr,No,40570,145.09462,-37.85605,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2508326.733,2404997.687,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,"MONASH,BOROONDARA",METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undiv,Metro,2019,2,08,0
3476464,T20190003076,ABS to receive accident,Finished,17/2/2019,17.25.00,No,Struck Pedestrian,,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,50992,145.40224,-36.36667,Intersection,SHEPPARTON,NORTH EASTERN REGION,2536095.766,2570196.08,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,SHEPPARTON,NORTH EASTERN REGION,A,"A,C",Arterial Highway,"Arterial Highway,Local Road,Arterial Other",Divided,"Div,Undiv",Country,2019,2,17,0
3476465,T20190003082,ABS to receive accident,Finished,17/2/2019,15.45.00,No,Collision with vehicle,,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,343442,145.22718,-37.82977,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2519999.182,2407894.268,4,3,0,1,2,1,4,0,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undiv,Metro,2019,2,15,0
3476466,T20190003083,ABS to receive accident,Finished,17/2/2019,18.25.00,No,Collision with vehicle,,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,233735,145.16488,-37.91924,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2514497.216,2397975.164,5,4,0,0,4,1,2,3,0,3,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Metro,2019,2,18,0
